NO;Tolueno;Tolueno;T4-CSF;T4-CCF;T4-F;T7;T10-R;T13;T15-R;T15-M;T20-naclo2;T21EGA;T23
1698.983984;97.92695634;97.92695634;77.41545892;78.79640375;76.88335344;82.08600166;69.44438152;88.68143431;75.74731591;80.11951301;83.7160087;96.75964208;56.59090302
1702.321321;97.92650783;97.92650783;77.22421804;77.85420204;76.46550004;82.47076072;68.94361657;90.16689265;75.96621832;79.79246918;84.49010374;96.93737754;59.49209889
1705.658659;98.08883836;98.08883836;76.75047648;76.85917279;75.99089161;82.85551978;69.92328856;91.79888285;75.93876405;78.13067761;84.30320726;97.0446054;62.23541494
1708.995996;98.25116889;98.25116889;76.27673491;75.86228905;75.22777522;83.24027884;70.68248871;93.43087305;75.65901151;76.30815838;83.91603802;97.11675543;64.19348769
1712.333333;98.08221232;98.08221232;75.48540639;74.83379385;74.46463911;83.60148288;71.29353211;94.72720983;75.37922969;73.98687537;82.74370371;97.12203471;65.78382527
1715.670671;97.87647791;97.87647791;74.33368921;73.80528164;73.63129874;83.22545542;70.90841173;96.02114292;75.09947715;70.74571904;81.38720198;97.10097628;66.06831926
1719.008008;97.54458503;97.54458503;73.18197204;72.80749617;72.67620525;82.84938735;70.29943113;97.21962843;73.63603007;68.12136279;79.57507364;97.01046611;66.55640715
1722.345345;97.00116838;97.00116838;71.64166702;71.89705904;71.72109203;82.47331928;69.23401814;97.95298787;71.85879066;65.69448294;77.52650273;96.89924947;67.58912987
1725.682683;96.45775174;96.45775174;69.91493735;70.9866219;70.92847408;82.09725122;68.4381093;98.6863473;68.39384554;65.24415299;75.22888174;96.71629339;68.67101601
1729.02002;94.9951228;94.9951228;68.18820769;70.19660774;70.25835862;81.72118315;67.91364338;99.26250995;62.41996674;64.83286569;72.70385102;96.51755817;69.85526014
1732.357357;93.36660902;93.36660902;66.56551798;69.54542538;69.58824316;80.45091781;67.99560259;99.54362523;55.97503359;64.42159379;70.07625595;96.24004449;71.04270426
1735.694695;92.31009866;92.31009866;64.95657878;68.89424301;69.6574614;78.94762023;68.28942444;99.82471718;55.38646444;64.0103065;67.03275312;95.95091641;72.23546783
1739.032032;92.46548457;92.46548457;63.43408315;68.56827753;69.94565385;77.44428204;69.11742723;99.96693173;54.79786603;63.59901921;63.81114321;95.57057426;73.39405667
1742.369369;92.62087048;92.62087048;62.78010584;68.40334672;70.23384629;76.15155821;70.07972843;99.98347753;54.20926761;66.36479732;59.30925336;95.18266515;74.50716691
1745.706707;94.05923385;94.05923385;62.12612853;68.23843292;71.44678268;75.71412526;71.24235545;100;53.62069846;69.24699522;54.91512976;94.68277684;75.56309299
1749.044044;95.83011237;95.83011237;62.13602132;68.93169017;72.68555267;75.27673292;72.54703589;99.90340892;53.07884255;72.12919312;50.78144659;94.17602547;76.55741588
1752.381381;97.20315718;97.20315718;63.73351755;69.74962381;73.98886719;74.83929996;73.91196648;99.75888402;53.3861079;75.04173529;48.73969196;93.52045732;77.49480396
1755.718719;97.48788667;97.48788667;65.33100194;70.671307;75.59826047;74.40186701;75.41464412;99.61433578;53.69340251;77.4780679;48.8594123;92.8506938;78.38243295
1759.056056;97.77261615;97.77261615;67.26663988;72.82750428;77.20765375;74.53730837;76.94259996;99.37688368;54.00069713;79.56263171;50.26949605;92.00436799;79.22463876
1762.393393;97.66098997;97.66098997;69.53744932;74.98370156;78.79279106;74.84494504;78.52914011;99.12636296;54.30799175;82.27286333;52.24855895;91.12982741;80.03476159
1765.730731;97.41098359;97.41098359;71.80825877;77.29633982;80.33762007;75.15254111;80.11932739;98.87187499;56.43882924;85.01333146;54.8775634;90.0606577;80.80627681
1769.068068;97.08622606;97.08622606;73.97713461;80.00755804;81.88242937;76.95612457;81.71191772;98.54777329;60.72772434;87.12965591;57.62231631;88.95189346;81.55593238
1772.405405;96.48812052;96.48812052;76.10429743;82.71877625;83.20479371;81.34507447;83.08754866;98.22367159;65.33111422;88.38296215;60.7509072;87.66181558;82.26873963
1775.742743;95.89001498;95.89001498;78.23146025;85.14474277;84.3660432;82.95672514;84.32697434;97.8886716;68.42814874;88.88454328;63.98125526;86.33208452;82.96504825
1779.08008;95.58466821;95.58466821;81.06536588;87.26929457;85.52729269;83.78521203;85.12686701;97.51742954;73.11764784;89.38610902;67.45191526;84.86837728;83.62489642
1782.417417;95.41192075;95.41192075;83.96330246;89.39384637;86.30316812;84.6136583;85.81390804;97.14621081;78.0346837;89.88769016;71.13298274;83.39176517;84.27213859
1785.754755;95.15181699;95.15181699;86.6777491;90.92621932;86.97117351;85.44210458;86.38927771;96.76435049;82.10675447;90.38457571;75.02476521;81.88218693;84.87807185
1789.092092;94.4391252;94.4391252;88.09912763;92.19328062;87.63915917;86.27059146;86.9307777;96.36708788;83.13280649;90.81652359;79.21040321;80.40369774;85.4733939
1792.429429;93.7264334;93.7264334;89.520518;93.46034192;87.960955;87.09903774;87.46193178;95.96982526;84.15885851;91.24845607;83.52273158;78.98820785;86.02046681
1795.766767;91.7397784;91.7397784;90.63506621;94.17457706;88.27663754;87.92752463;87.97533937;95.56894544;85.18491053;91.44907313;86.06293233;77.63947141;86.55888176
1799.104104;89.0218271;89.0218271;91.12278312;94.82393896;88.55433878;88.7559709;88.4831611;95.16547523;86.21096255;91.57426827;88.28657374;76.39866673;87.04735752
1802.441441;86.50643351;86.50643351;91.61051186;95.43939256;88.66368784;89.58445779;88.98280249;94.76200502;86.95085213;91.69946342;89.45125897;75.23054002;87.53030605
1805.778779;85.64964082;85.64964082;91.96785931;95.74732352;88.77301717;90.41290406;89.47477395;94.35916491;87.48501031;91.81349692;90.5191583;74.15702958;87.96446517
1809.116116;84.79284812;84.79284812;92.21236269;96.0552715;88.84071696;91.24139095;89.96348816;93.95651149;88.01913923;91.90416025;91.36367105;73.14687039;88.39597842
1812.453453;86.08709225;86.08709225;92.45685423;96.29999656;88.84282703;92.06983723;90.44204785;93.55388141;88.40104038;91.99483897;92.13533171;72.20416855;88.78289966
1815.790791;88.9239702;88.9239702;92.61661806;96.39981594;88.8449371;92.89832411;90.91786776;93.15589535;88.74439433;92.08550231;92.83542154;71.32358614;89.16761831
1819.128128;91.66203553;91.66203553;92.74712951;96.49961831;88.81795973;93.72677039;91.38746383;92.75821267;89.08774829;92.17616564;93.471154;70.49661765;89.51613972
1822.465465;92.73063919;92.73063919;92.87764097;96.5313999;88.77074934;94.39118438;91.845796;92.36162683;89.43113151;92.20024399;94.07976231;69.72895298;89.86114252
1825.802803;93.79924284;93.79924284;92.95175406;96.49732146;88.72353894;94.76916122;92.29682684;91.97344223;89.68609326;92.1772741;94.62511513;69.00311187;90.17765022
1829.14014;94.60681419;94.60681419;93.02294428;96.46324302;88.66406252;95.14713806;92.71869134;91.58528098;89.83703319;92.15428882;95.15734792;68.33111932;90.49001594
1832.477477;95.18234971;95.18234971;93.08817043;96.36674131;88.60135198;95.52511489;93.12883118;91.20057357;89.98797313;92.13131892;95.63546055;67.68957057;90.7809099
1835.814815;95.75556508;95.75556508;93.12164734;96.2450253;88.53864143;95.90305112;93.50580313;90.8243841;90.13891306;92.10833364;96.09762157;67.10069721;91.06709392
1839.152152;95.53854566;95.53854566;93.15512426;96.12330929;88.47516179;96.28102795;93.85854247;90.44819463;90.28982372;92.08534835;96.52379217;66.53534593;91.33594815
1842.489489;95.32152623;95.32152623;93.17899239;95.95176014;88.41168215;96.65900479;94.18799197;90.07858614;90.35503492;92.06237846;96.92456832;66.02061701;91.59967685
1845.826827;94.27400551;94.27400551;93.18618715;95.77568536;88.34903076;97.03698163;94.47897481;89.71644543;90.37403047;92.03939317;97.30084691;65.52372028;91.84933116
1849.164164;92.31388605;92.31388605;93.1933819;95.59602068;88.28985014;97.41495846;94.75574131;89.35432806;90.39305528;92.01642328;97.64227539;65.0750409;92.09354134
1852.501502;90.35376659;90.35376659;93.18924019;95.39093754;88.23064981;97.7929353;94.99106036;89.00177878;90.41208009;91.993438;97.96954602;64.63897311;92.32611521
1855.838839;86.91009947;86.91009947;93.17653103;95.18583738;88.1737173;98.15799749;95.20875698;88.65452697;90.4311049;91.97045271;98.25254934;64.24801376;92.55341118
1859.176176;83.38830822;83.38830822;93.16381004;94.97815114;88.12015697;98.20157427;95.40110096;88.30729848;90.45012971;91.94748282;98.52549481;63.86550124;92.77177212
1862.513514;82.0414078;82.0414078;93.13859289;94.76513962;88.06661636;98.24515106;95.56540571;87.97120166;90.46915453;91.92771516;98.75354516;63.53149935;92.98439802
1865.850851;83.65516426;83.65516426;93.10977836;94.5521451;88.01812415;98.28872784;95.717922;87.63753187;90.48817934;91.91175017;98.96692515;63.20318735;93.18923868
1869.188188;85.26892071;85.26892071;93.08096384;94.34464601;87.97302383;98.33230463;95.8380856;87.30388541;90.52783875;91.89578517;99.14835067;62.91810671;93.38798412
1872.525526;86.26050895;86.26050895;93.03921532;94.14199583;87.9279235;98.37588142;95.9498314;86.98221075;90.5785911;91.87982017;99.30794363;62.63543108;93.58002483
1875.862863;87.18067131;87.18067131;92.99726563;93.93934564;87.89126347;98.4194582;96.04312894;86.66060609;90.62934344;91.86327015;99.44692122;62.40331913;93.76605345
1879.2002;88.5051615;88.5051615;92.95304391;93.75372617;87.85671351;98.46303499;96.12236964;86.340565;90.68009579;91.842471;99.55973561;62.17402279;93.9467072
1882.537538;90.51649754;90.51649754;92.89922524;93.57419761;87.82220298;98.50661177;96.19267508;86.02803836;90.73084813;91.82165646;99.66218465;61.99658062;94.11993587
1885.874875;92.52783359;92.52783359;92.84540657;93.39466904;87.80106282;98.55018856;96.24413528;85.71551172;90.78160048;91.80085732;99.7367408;61.82471102;94.28778968
1889.212212;94.20724929;94.20724929;92.78739885;93.23919785;87.77992266;98.59376534;96.28977923;85.40618223;90.83235282;91.78004278;99.80571069;61.70422632;94.44753963
1892.54955;95.82534614;95.82534614;92.72306021;93.08524087;87.76272656;98.63734213;96.32065393;85.10275695;90.88310517;91.75924364;99.85202801;61.59371358;94.60259349
1895.886887;97.05058003;97.05058003;92.65872158;92.93552031;87.76061649;98.68091892;96.34208653;84.79933167;90.8972128;91.73844449;99.89150344;61.53957172;94.74887856
1899.224224;97.43166614;97.43166614;92.58871471;92.81075885;87.7584867;98.7244957;96.35460158;84.49999034;90.89495909;91.71762995;99.91641101;61.50103304;94.89111862
1902.561562;97.81275226;97.81275226;92.51498029;92.68601439;87.76787356;98.76807249;96.35232611;84.20431288;90.89270538;91.69683081;99.93282387;61.52508306;95.02341241
1905.898899;98.02352478;98.02352478;92.44124587;92.57297537;87.7939438;98.81164927;96.3445463;83.90865876;90.89045167;91.67603166;99.94138264;61.57418028;95.15214604
1909.236236;98.18932763;98.18932763;92.36030486;92.48167985;87.82003375;98.85498239;96.31993089;83.61797538;90.88819796;91.6539547;99.94222827;61.69765656;95.26907713
1912.573574;98.2434838;98.2434838;92.27767167;92.39040135;87.87400821;98.8983155;96.28692604;83.32943899;90.88594426;91.62350266;99.94008858;61.86125531;95.38287749
1915.910911;97.98740088;97.98740088;92.19493197;92.31969241;87.94586898;98.94164861;96.24207248;83.0409026;90.88369055;91.59303523;99.9320423;62.11688934;95.48530475
1919.248248;97.73131796;97.73131796;92.1059442;92.2655378;88.01774946;98.98498173;96.18034788;82.75890052;90.88146611;91.49322705;99.9231504;62.44707842;95.58558483
1922.585586;96.90686258;96.90686258;92.01695642;92.21136618;88.16460653;99.02827423;96.111446;82.47778524;90.8792124;91.38179536;99.91174725;62.9138833;95.67187362
1925.922923;95.88079473;95.88079473;91.92796865;92.18953761;88.32895549;99.07160734;96.01443755;82.19706668;90.87695869;91.27036368;99.90103596;63.5157202;95.75651394
1929.26026;94.62392685;94.62392685;91.83899271;92.1779853;88.49592726;99.11494045;95.90702647;81.92257905;90.84385552;91.158932;99.8917725;64.31564708;95.82633182
1932.597598;92.5075534;92.5075534;91.75000493;92.16641599;88.8341501;99.15827357;95.77726481;81.64809143;90.73438968;91.04750031;99.88589155;65.37766045;95.89531853
1935.934935;90.39117996;90.39117996;91.66931243;92.20175344;89.17239266;99.20156607;95.62806247;81.37540073;90.6249531;90.93606863;99.88304716;66.75402507;95.94867933
1939.272272;87.20354827;87.20354827;91.59947122;92.23887734;89.51899662;99.24489918;95.46687674;81.10863759;90.51548726;90.82463695;99.88432842;68.67708755;96.0011397
1942.60961;83.52376687;83.52376687;91.52963002;92.28559696;89.89598957;99.28823229;95.28037382;80.84187445;90.40605069;90.71320526;99.88718561;71.13171396;96.03742006
1945.946947;80.6193317;80.6193317;91.51266081;92.37992091;90.27296279;99.33156541;95.08902933;80.57805175;90.29658485;90.60177358;99.89465532;74.61028433;96.07198268
1949.284284;81.82422355;81.82422355;91.52580781;92.47424487;90.10326963;99.37485791;94.88854755;80.31842967;90.187119;90.49034189;99.90293222;78.89546866;96.09190294
1952.621622;83.02911541;83.02911541;91.53894297;92.59349389;89.17174189;99.41819102;94.70332768;80.05883093;90.11977117;90.37891021;99.91433538;83.76213536;96.10948208
1955.958959;84.67527894;84.67527894;91.84414027;92.75476676;88.24021415;99.46152414;94.53226034;79.80212596;90.08344841;90.28281231;99.92596916;89.00257446;96.11446907
1959.296296;86.57810527;86.57810527;92.20303791;92.91603962;87.21590241;99.50485725;94.46775699;79.54747463;90.04709639;90.21079278;99.93808982;93.35897029;96.11661625
1962.633634;88.44108055;88.44108055;92.60810978;93.12360677;86.13453984;99.54814975;94.45066975;79.29282329;90.01077363;90.13877324;99.95056923;97.26222868;96.10808296
1965.970971;89.96716116;89.96716116;93.8543173;93.36521833;85.05315756;99.59148286;94.60810912;79.04071567;89.97445087;90.0667537;99.96338177;98.58075596;96.09658517
1969.308308;91.49324177;91.49324177;95.10053665;93.60682988;84.66559453;99.63481598;94.78314257;78.78935483;89.93809885;89.99473416;99.97411868;98.84577537;96.07666491
1972.645646;93.26673821;93.26673821;96.21419736;93.91399523;84.42672256;99.67814909;94.98258231;78.53801732;89.90177609;89.92271462;99.98409964;96.67570167;96.05340614
1975.982983;95.21991304;95.21991304;96.94937601;94.23958641;84.24127287;99.72144159;95.13140186;78.28693652;89.86542407;89.85069509;99.9914156;93.7482872;96.02281926
1979.32032;97.07316978;97.07316978;97.6845665;94.5651776;86.15084853;99.7647747;95.25890932;78.03585572;89.81493514;89.77867555;99.99786031;91.16279352;95.98886616
1982.657658;97.13480329;97.13480329;97.83024848;94.95851733;88.06040447;99.80810782;95.3108551;77.78447154;89.7278015;89.70665601;100;88.65484647;95.94902565
1985.994995;97.19643681;97.19643681;97.30241607;95.35287789;89.67125705;99.85144093;95.34317944;77.530637;89.64066786;89.63463647;100;87.57552883;95.90563883
1989.332332;97.1794818;97.1794818;96.77458367;95.75566023;90.26032208;99.89473343;95.33420872;77.27682579;89.55353422;89.56260154;99.99572061;86.7201696;95.85726501
1992.66967;97.09180595;97.09180595;95.96541026;96.19444357;90.84940684;99.93806654;95.30053754;77.02105429;89.46637132;89.490582;99.98646996;87.18386558;95.80555269
1996.007007;97.0041301;97.0041301;95.01836496;96.6332269;91.02856575;99.9718152;95.25193053;76.76061542;89.37923768;89.41856246;99.97292711;87.76722503;95.75008626
1999.344344;97.57871161;97.57871161;94.07130784;97.07633171;90.65892847;99.97242438;95.18165345;76.50017656;89.29210404;89.27903423;99.95205549;89.07601499;95.69200167
2002.681682;98.15337905;98.15337905;94.58414722;97.52607186;90.28931092;99.97299295;95.10627607;76.23507033;89.2049704;89.09943185;99.92857011;90.41689118;95.63154826
2006.019019;98.54517712;98.54517712;95.29899596;97.97581202;89.81304599;99.97360213;95.0192839;75.96471332;88.91605668;88.91981407;99.89302813;92.11253439;95.56822733
2009.356356;98.73354999;98.73354999;96.05288335;98.39787088;89.27472129;99.9741707;94.92715954;75.69435631;88.56160979;88.81187714;99.85479552;93.81498199;95.50278692
2012.693694;98.92192285;98.92192285;97.22282408;98.8013678;88.73637686;99.97473927;94.8303602;75.41615813;88.20716291;88.71571766;99.8049035;95.60723586;95.43513008
2016.031031;99.10371973;99.10371973;98.39276482;99.2048477;88.31781352;99.97534845;94.72840386;75.13368931;81.9411508;88.61955818;99.75066803;97.36435325;95.36612952
2019.368368;99.28514797;99.28514797;99.30394283;99.49015044;87.92321035;99.97591702;94.62484901;74.85124383;73.76572075;88.51748688;99.68806598;98.86419416;95.29520342
2022.705706;99.4538021;99.4538021;99.59123608;99.74635976;87.55171937;99.9765262;94.51782781;74.55423617;72.44613051;88.41050446;99.61922422;100;95.2233769
2026.043043;99.60484762;99.60484762;99.87852932;100;87.82372145;99.97709477;94.41008711;74.25412472;71.12654028;88.30350665;99.54510369;99.38954029;95.15101012
2029.38038;99.75589314;99.75589314;100;99.88498739;88.0957038;99.97766334;94.3013788;73.95398994;69.80697931;88.19650883;99.46474346;96.62543127;95.07846325
2032.717718;99.78510198;99.78510198;99.95597945;99.76995776;88.62282738;99.97827253;94.19253581;73.63982972;69.43236613;88.08951101;99.38220509;86.30721329;95.00591638
2036.055055;99.79985931;99.79985931;99.9119589;99.51390157;89.9757779;99.97884109;94.08366092;73.32564617;69.49137231;87.98252859;99.29215859;77.91059131;94.93336952
2039.392392;99.83694712;99.83694712;99.69795041;98.73127135;91.32872841;99.97945028;93.9758068;73.0099924;69.55034923;87.87553077;99.20083082;74.60066432;94.86141832
2042.72973;99.91246988;99.91246988;99.41277535;97.94864114;92.43184247;99.98001885;93.86876787;72.68754762;69.60932615;87.76853295;99.10462148;71.6478507;94.78957794
2046.067067;99.98799264;99.98799264;99.1276003;96.91204742;93.21751888;99.98062803;93.76341605;72.36510283;70.72461917;87.6832734;99.00723339;69.4316127;94.72027262
2049.404404;100;100;98.56450412;95.51840418;94.00319529;99.9811966;93.66042121;72.04249469;72.49732189;87.66093472;98.90762873;67.35333966;94.65128591
2052.741742;100;100;97.97466428;94.12476095;94.06896248;99.98176517;93.55882284;71.71955983;75.95407171;87.63859604;98.80715281;65.50412832;94.58497279
2056.079079;99.98034116;99.98034116;97.36358334;93.53552547;93.73284971;99.98237435;93.46168325;71.39664831;80.22274197;87.61625735;98.70594658;63.75786277;94.51882589
2059.416416;99.91783957;99.91783957;96.59619395;93.43936403;93.39673695;99.98294292;93.36602164;71.07658389;82.59024812;87.59391867;98.60475317;62.14903424;94.45691794
2062.753754;99.85533797;99.85533797;95.82881639;93.34321961;92.76357733;99.9835521;93.27418437;70.75910984;83.02849198;87.58272624;98.50354694;60.6397493;94.3953286
2066.091091;99.80515008;99.80515008;95.17253155;94.12750015;92.07514171;99.98412067;93.18457294;70.44161247;83.46673585;87.57993968;98.40454446;59.239276;94.33986218
2069.428428;99.75827388;99.75827388;94.74497606;95.09940779;91.38670609;99.98472985;93.09695343;70.13232965;83.90497971;87.57713772;98.30625949;57.95213105;94.28500528
2072.765766;99.73160707;99.73160707;94.31742057;96.05457394;90.69829019;99.98529842;93.0120985;69.82640733;84.34322357;87.57435116;98.21147235;56.76546823;94.23593883
2076.103103;99.76198979;99.76198979;94.12486617;96.44345608;90.00985457;99.98586699;92.92822535;69.52050835;84.78146744;87.5715492;98.11869677;55.72175634;94.18825765
2079.44044;99.79237251;99.79237251;94.13714932;96.83233823;89.39615888;99.98647617;92.84707071;69.22994165;85.2197113;87.56874724;98.0296112;54.78052097;94.14841713
2082.777778;99.85849033;99.85849033;94.14942064;97.10903204;89.01171167;99.98704474;92.76681632;68.94140526;85.65795517;87.56596068;97.94494595;54.02095118;94.11032206
2086.115115;99.9374854;99.9374854;94.31569288;97.01652855;88.62726445;99.98765392;92.68775284;68.65429242;86.09619903;87.56315873;97.86384259;53.36743608;94.0790287
2089.452452;100;100;94.5364583;96.92402506;88.50503804;99.98814127;92.61000784;68.38916285;86.53444289;87.56037216;97.78799238;52.96750197;94.0506444
2092.78979;100;100;94.75723555;96.75351376;88.70304955;99.988588;92.53276614;68.12405663;86.97268676;87.55757021;97.71387185;52.68482633;94.03072415
2096.127127;100;100;95.02489705;96.48270669;88.90104135;99.98903473;92.45620496;67.86471459;87.41093062;87.55647714;97.64802822;52.75961601;94.01453028
2099.464464;99.96861556;99.96861556;95.29524475;96.21188261;89.27763989;99.98948147;92.37957289;67.62413536;87.79207078;87.56957859;97.58387585;52.96439306;94.00670347
2102.801802;99.92260745;99.92260745;95.55485948;95.9160654;89.74976356;99.9899282;92.30279904;67.38353279;87.85974057;87.58266466;97.52686006;53.58001473;94.00348963
2106.139139;99.87741015;99.87741015;95.75529497;95.60629696;90.2218675;99.99033432;92.22457911;67.15455195;87.92743963;87.59576612;97.47289365;54.30773292;94.00847663
2109.476476;99.83661049;99.83661049;95.95571864;95.29654553;90.09837899;99.99078105;92.14551207;66.94207024;87.99510943;87.60885218;97.42443664;55.47644622;94.01814585
2112.813814;99.79581084;99.79581084;96.00283956;95.03980879;89.87218717;99.99122779;92.06157867;66.72958854;88.06280849;87.62195364;97.38197589;56.7323848;94.03450595
2116.151151;99.78068219;99.78068219;95.77826376;94.79271882;89.59915964;99.99167452;91.9740265;66.5307822;88.13050755;87.63503971;97.3442686;58.41846667;94.0561578
2119.488488;99.78068219;99.78068219;95.55367613;94.55571798;88.51002727;99.99212125;91.8757669;66.34145062;88.19817734;87.64814116;97.31353132;60.15927697;94.08389101
2122.825826;99.78068219;99.78068219;94.76008741;94.50824975;87.42091463;99.99256799;91.75141389;66.15211903;88.26587641;87.66122723;97.28502343;62.24511697;94.11641728
2126.163163;99.78068219;99.78068219;93.53383114;94.46078153;86.54184289;99.99297411;91.60438778;65.97690622;88.3335462;87.67432869;97.26747025;64.35307125;94.15340413
2129.500501;99.78068219;99.78068219;92.30758671;94.52249022;86.26493046;99.99342084;91.40048572;65.8059407;88.40124526;87.68741475;97.25232583;66.60726134;94.19523944
2132.837838;99.78068219;99.78068219;92.34305165;94.903461;85.98799831;99.99386757;91.20660703;65.63497519;88.46894432;87.70051621;97.24734175;68.86825582;94.24075958
2136.175175;99.78068219;99.78068219;92.75026539;95.28443178;86.84780332;99.99431431;91.15090781;65.47474462;88.50632076;87.69595918;97.24648331;71.24991098;94.29114205
2139.512513;99.78068219;99.78068219;93.15747912;95.86214899;89.04206121;99.99476104;91.11182088;65.31516747;88.53705315;87.68753791;97.25288958;73.70612117;94.344489
2142.84985;99.78068219;99.78068219;93.95329253;96.67155876;91.23629937;99.99516716;91.09429768;65.15668715;88.56775627;87.67910125;97.26653493;76.91063871;94.402629
2146.187187;99.78068219;99.78068219;94.75711721;97.48096854;93.29819462;99.99561389;91.08445506;65.0062347;88.61312313;87.67067999;97.28577937;81.1439102;94.46308241
2149.524525;99.7298055;99.7298055;95.55975854;98.1777136;95.29233092;99.99606063;91.07757197;64.85575891;88.6740318;87.66224332;97.31588883;91.54342897;94.52716525
2152.861862;99.63258079;99.63258079;96.35722864;98.81732665;97.28646721;99.99650736;91.0761117;64.70649664;88.73496973;87.65382206;97.34932955;99.87939799;94.5925918
2156.199199;99.53535609;99.53535609;97.15471057;99.4569397;98.30143153;99.99695409;91.07584233;64.5601748;88.7958784;87.64538539;97.39724844;99.71403948;94.66191097
2159.536537;99.14392557;99.14392557;97.87695523;99.27310667;99.1606055;99.99740083;91.07792994;64.41382963;88.85681634;87.63696413;97.44796046;98.5618679;94.73232452
2162.873874;98.75155445;98.75155445;98.48375245;98.96395072;99.96335969;99.99780695;91.08160896;64.2679512;88.91775427;87.71144692;97.50985782;94.36349825;94.80510688
2166.211211;98.51025009;98.51025009;99.09053784;98.61875975;99.98167984;99.99825368;91.08619888;64.12258617;88.97866294;87.78883945;97.57622676;90.1688241;94.87836024
2169.548549;98.43906772;98.43906772;99.34309982;97.81118745;100;99.99870041;91.09274526;63.97722115;89.03960088;87.86624736;97.65033448;85.98294872;94.95413479
2172.885886;98.36788534;98.36788534;99.36129971;97.00359814;99.8068594;99.99914715;91.09976659;63.83015253;89.10050955;87.94363989;97.73013096;82.03681092;95.03024182
2176.223223;98.70473607;98.70473607;99.37949961;96.23456187;99.03739307;99.99959388;91.10790439;63.68217378;89.16144748;88.0210478;97.81421964;78.5431653;95.10699992
2179.560561;99.06585639;99.06585639;98.16140844;95.56634879;98.26792675;100;91.11694244;63.5341717;89.22238542;88.09845572;97.90424052;75.4073956;95.18381344
2182.897898;99.25233805;99.25233805;96.6461194;94.8981187;97.17039354;99.95362098;91.12674607;63.38208567;89.28329409;88.17584824;97.99601672;72.81122606;95.26133344
2186.235235;99.19504492;99.19504492;95.11813304;94.52905751;95.70263144;99.89266221;91.13758819;63.22913618;89.34560766;88.21435206;98.092777;70.50987449;95.33892271
2189.572573;99.13775179;99.13775179;92.66553766;94.48281427;94.23486935;99.83174406;91.14868551;63.07614002;89.40844808;88.22063337;98.19019072;68.56727871;95.41786955
2192.90991;99.22275983;99.22275983;90.21294229;94.43655402;92.52222059;99.77078529;91.16015852;62.91490595;89.47131777;88.22691468;98.28996195;66.81456072;95.49681639
2196.247247;99.325193;99.325193;88.28212058;94.48832671;90.68961326;99.70986714;91.16952266;62.75369523;89.53415819;88.23319599;98.38993817;65.25148587;95.57576322
2199.584585;99.39725626;99.39725626;88.19144062;94.58508362;88.85700592;99.64890838;91.17620018;62.59071091;89.5969986;88.2394927;98.49026034;63.79440705;95.65482088
2202.921922;99.41635397;99.41635397;88.10076065;94.68185755;89.73071375;99.58799022;91.1692781;62.4197454;89.65986829;88.24577401;98.58944218;62.42320438;95.73447421
2206.259259;99.43545168;99.43545168;88.22149766;94.68332073;90.98920403;99.52707207;91.15542683;62.24877989;89.72270871;88.25205532;98.68779122;61.09963247;95.81427992
2209.596597;99.38908265;99.38908265;88.62447501;94.6729764;92.04534434;99.4661133;91.09179893;62.07394046;89.78557839;88.25833663;98.78227087;59.8075602;95.89465359
2212.933934;99.33005336;99.33005336;89.02744053;94.65290023;90.67200303;99.40519515;90.98830434;61.89205332;89.84841881;88.26461794;98.87563582;58.56088967;95.97520735
2216.271271;99.33645739;99.33645739;89.48557373;94.53909559;89.29866173;99.34423638;90.80837616;61.71014284;89.91125923;88.27089925;98.96188982;57.33809317;96.05628751
2219.608609;99.48750291;99.48750291;89.97530233;94.42529095;87.87355464;99.28331823;90.51995942;61.52209478;89.97412892;88.27718056;99.04636288;56.16767877;96.13736767
2222.945946;99.63854843;99.63854843;90.46504276;94.28822858;86.31419176;99.22240008;90.17073253;61.32863258;89.80861305;88.28346187;99.1233406;55.01896805;96.21844784
2226.283283;99.59947202;99.59947202;90.94312722;94.09653522;84.75480916;99.16144131;89.64171922;61.13514704;89.68026874;88.29596291;99.19514206;53.92357796;96.299528
2229.620621;99.50832386;99.50832386;91.41898698;93.90482484;83.42897406;99.10052316;89.01531468;60.93347027;89.76084614;88.32335128;99.25846161;52.84537483;96.38060816
2232.957958;99.41941988;99.41941988;91.88825549;93.68956751;82.35650535;99.03956439;88.11992344;60.72843301;89.84139427;88.35073964;99.31484959;51.82682747;96.46199308
2236.295295;99.3369525;99.3369525;92.22513101;93.4510014;81.28405636;98.97864624;87.10130276;60.52337241;89.92197166;88.378128;99.36615099;50.82247547;96.54377974
2239.632633;99.25448512;99.25448512;92.56200654;93.2124353;81.53850737;98.91768747;85.97935407;60.30680676;90.00254906;88.39943519;99.40690767;49.88129876;96.62558024
2242.96997;99.24509713;99.24509713;92.76008718;92.95751902;82.41460135;98.85676932;86.34465807;60.08877089;90.08309719;88.40679418;99.44467902;48.95068059;96.70736689
2246.307307;99.26245868;99.26245868;92.55203092;92.6958313;83.29071505;98.79585117;87.03444242;59.86973154;90.16367458;88.41415317;99.47121379;48.08587733;96.78879337
2249.644645;99.24805609;99.24805609;92.34397466;92.43414358;85.50161687;98.7348924;88.02613324;59.63575662;90.24425198;88.42151215;99.49548073;47.22752651;96.86988739
